"Date","Price","Return"
2016-09-21,8400.3,0
2016-09-22,8600.3,0.023529667
2016-09-23,8720.3,0.013856555
2016-09-26,8640.3,-0.009216337
2016-09-27,8640.3,0
2016-09-28,8680.3,0.004618786
2016-09-29,8720.3,0.004597551
2016-09-30,8800.3,0.009132171
2016-10-03,8840.4,0.004546313
2016-10-04,8800.3,-0.004546313
2016-10-05,8800.3,0
2016-10-06,8840.4,0.004546313
2016-10-07,8800.3,-0.004546313
2016-10-10,8760.3,-0.004555661
2016-10-11,8840.4,0.009101974
2016-10-12,8920.4,0.009008664
2016-10-13,9040.4,0.013362633
2016-10-14,9080.4,0.004414823
2016-10-17,9040.4,-0.004414823
2016-10-18,9040.4,0
2016-10-19,9040.4,0
2016-10-20,9040.4,0
2016-10-21,8960.4,-0.008888552
2016-10-24,9074.5,0.012653413
2016-10-25,9117.3,0.004705425
2016-10-26,9117.3,0
2016-10-27,9160.1,0.004683388
2016-10-28,9031.7,-0.014116485
2016-10-31,9117.3,0.009433097
2016-11-01,9117.3,0
2016-11-02,8946.1,-0.018956024
2016-11-03,8817.7,-0.014456618
2016-11-04,8603.7,-0.024568722
2016-11-07,8774.9,0.01970303
2016-11-08,9074.5,0.033572909
2016-11-09,8774.9,-0.033572909
2016-11-10,8988.9,0.02409511
2016-11-11,8860.5,-0.014387286
2016-11-14,8988.9,0.014387286
2016-11-15,8860.5,-0.014387286
2016-11-16,8774.9,-0.009707823
2016-11-17,8732.1,-0.004889483
2016-11-18,8646.5,-0.009851276
2016-11-21,8646.5,0
2016-11-22,8732.1,0.009851276
2016-11-23,8646.5,-0.009851276
2016-11-24,8689.3,0.004937769
2016-11-25,8732.1,0.004913507
2016-11-28,8689.3,-0.004913507
2016-11-29,8774.9,0.00980299
2016-11-30,8646.5,-0.014740758
2016-12-01,8560.8,-0.009960971
2016-12-02,8560.8,0
2016-12-05,8560.8,0
2016-12-06,8432.4,-0.015112215
2016-12-07,8346.8,-0.010203197
2016-12-08,8389.6,0.005114612
2016-12-09,8389.6,0
2016-12-12,8346.8,-0.005114612
2016-12-13,8346.8,0
2016-12-14,8304,-0.005140905
2016-12-15,8304,0
2016-12-16,8304,0
2016-12-19,8346.8,0.005140905
2016-12-20,8432.4,0.010203197
2016-12-21,8518,0.010100142
2016-12-22,8432.4,-0.010100142
2016-12-23,8389.6,-0.005088585
2016-12-26,8346.8,-0.005114612
2016-12-27,8475.2,0.01526602
2016-12-28,8518,0.00503732
2016-12-29,8689.3,0.019910812
2016-12-30,8817.7,0.014668681
2017-01-03,8860.5,0.004842131
2017-01-04,8946.1,0.009614487
2017-01-05,8946.1,0
2017-01-06,8860.5,-0.009614487
2017-01-09,8988.9,0.014387286
2017-01-10,8946.1,-0.0047728
2017-01-11,8946.1,0
2017-01-12,8988.9,0.0047728
2017-01-13,8988.9,0
2017-01-16,8817.7,-0.019229418
2017-01-17,8560.8,-0.029567421
2017-01-18,8860.5,0.034409553
2017-01-19,8689.3,-0.019510813
2017-01-20,8603.7,-0.00990004
2017-01-23,8689.3,0.00990004
2017-01-24,8817.7,0.014668681
2017-01-25,8988.9,0.019229418
2017-02-02,8946.1,-0.0047728
2017-02-03,8774.9,-0.01932231
2017-02-06,8518,-0.029713802
2017-02-07,8603.7,0.010010772
2017-02-08,8560.8,-0.0049987
2017-02-09,8560.8,0
2017-02-10,8646.5,0.009960971
2017-02-13,8817.7,0.01960645
2017-02-14,8689.3,-0.014668681
2017-02-15,8560.8,-0.01489874
2017-02-16,8560.8,0
2017-02-17,8518,-0.005012072
2017-02-20,8560.8,0.005012072
2017-02-21,8560.8,0
2017-02-22,8560.8,0
2017-02-23,8389.6,-0.0202008
