"Date","Price","Return"
2016-10-31,114600,0.015831465
2016-11-01,114700,0.00087222
2016-11-02,112000,-0.023821153
2016-11-03,111000,-0.00896867
2016-11-04,110000,-0.009049836
2016-11-07,110500,0.004535155
2016-11-08,114000,0.031182927
2016-11-09,113500,-0.004395611
2016-11-10,113100,-0.003530454
2016-11-11,111800,-0.011560822
2016-11-14,108500,-0.029961388
2016-11-15,108500,0
2016-11-16,108500,0
2016-11-17,107900,-0.005545301
2016-11-18,106000,-0.017765778
2016-11-21,106000,0
2016-11-22,105000,-0.009478744
2016-11-23,105500,0.004750603
2016-11-24,105700,0.00189394
2016-11-25,106000,0.002834201
2016-11-28,104000,-0.019048195
2016-11-29,103000,-0.009661911
2016-11-30,103900,0.00869991
2016-12-01,104000,0.000962001
2016-12-02,104000,0
2016-12-05,103900,-0.000962001
2016-12-06,1e+05,-0.038258712
2016-12-07,96900,-0.031490667
2016-12-08,98700,0.018405428
2016-12-09,98500,-0.002028398
2016-12-12,97500,-0.01020417
2016-12-13,94500,-0.031252544
2016-12-14,96900,0.025079684
2016-12-15,96000,-0.009331327
2016-12-16,99800,0.038819992
2016-12-19,99600,-0.002006019
2016-12-20,98000,-0.016194686
2016-12-21,98000,0
2016-12-22,99000,0.010152371
2016-12-23,95000,-0.041242959
2016-12-26,97000,0.020834087
2016-12-27,97000,0
2016-12-28,96000,-0.010362787
2016-12-29,96000,0
2016-12-30,95900,-0.00104221
2017-01-03,97000,0.011404997
2017-01-04,95500,-0.015584731
2017-01-05,98500,0.030930301
2017-01-06,98800,0.003041057
2017-01-09,95500,-0.033971357
2017-01-10,96300,0.008342071
2017-01-11,97500,0.012384059
2017-01-12,97400,-0.001026167
2017-01-13,97400,0
2017-01-16,96900,-0.005146692
2017-01-17,94700,-0.022965519
2017-01-18,94700,0
2017-01-19,94900,0.002109705
2017-01-20,94500,-0.004223871
2017-01-23,94300,-0.002118645
2017-01-24,93200,-0.011733468
2017-01-25,96000,0.02960047
2017-02-02,94900,-0.011524486
2017-02-03,93000,-0.020224212
2017-02-06,91000,-0.021739987
2017-02-07,94000,0.032435276
2017-02-08,97500,0.036557596
2017-02-09,98000,0.005115101
2017-02-10,97900,-0.001020929
2017-02-13,103500,0.055625063
2017-02-14,102400,-0.0106849
2017-02-15,101500,-0.008827914
2017-02-16,100500,-0.009901071
2017-02-17,99900,-0.005988042
2017-02-20,102000,0.020803128
2017-02-21,101700,-0.00294551
2017-02-22,99200,-0.024889289
2017-02-23,99700,0.005027663
2017-02-24,99600,-0.001003512
2017-02-27,96500,-0.031619156
2017-02-28,96900,0.004136511
2017-03-01,96900,0
2017-03-02,98000,0.01128796
2017-03-03,98000,0
2017-03-06,97000,-0.0102565
2017-03-07,102000,0.050261835
2017-03-08,99000,-0.029852963
2017-03-09,101700,0.026907453
2017-03-10,1e+05,-0.016857117
2017-03-13,102600,0.025667747
2017-03-14,103500,0.00873368
2017-03-15,103500,0
2017-03-16,102000,-0.014598799
2017-03-17,102000,0
2017-03-20,102000,0
2017-03-21,104000,0.019418086
2017-03-22,101500,-0.024332101
2017-03-23,102300,0.007850874
2017-03-24,103300,0.009727703
2017-03-27,101800,-0.014627272
2017-03-28,101200,-0.005911347
2017-03-29,101200,0
2017-03-30,101900,0.006893183
2017-03-31,103500,0.015579672
2017-04-03,106600,0.029511899
2017-04-04,105900,-0.006588259
2017-04-05,104000,-0.018104353
2017-04-07,103000,-0.009661911
2017-04-10,103000,0
2017-04-11,104500,0.014458083
2017-04-12,103100,-0.01348768
2017-04-13,103000,-0.000970403
2017-04-14,103900,0.00869991
2017-04-17,103500,-0.003857285
2017-04-18,105000,0.014388737
2017-04-19,107000,0.018868484
2017-04-20,113000,0.054558984
2017-04-21,113000,0
2017-04-24,120000,0.060103924
2017-04-25,120000,0
2017-04-26,122500,0.020619287
2017-04-27,124300,0.014586969
2017-04-28,130000,0.044836452
2017-05-03,128000,-0.015504187
2017-05-04,123000,-0.039845909
2017-05-05,130000,0.055350095
2017-05-08,125400,-0.036025822
2017-05-09,126500,0.00873368
2017-05-10,129900,0.026522616
2017-05-11,128000,-0.01473466
2017-05-12,128100,0.000780945
2017-05-15,127000,-0.008624122
2017-05-16,125000,-0.015873349
2017-05-17,128700,0.029170377
2017-05-18,127100,-0.012509936
2017-05-19,127200,0.000786473
2017-05-22,126000,-0.009478744
2017-05-23,129500,0.027398974
2017-05-24,132500,0.022901764
2017-05-25,133000,0.003766483
2017-05-26,133000,0
2017-05-29,130500,-0.018975901
2017-05-30,128000,-0.019342963
2017-05-31,127900,-0.000781555
2017-06-01,126100,-0.014173466
2017-06-02,128400,0.018075148
2017-06-05,126000,-0.018868484
2017-06-06,126000,0
2017-06-07,125700,-0.002383791
2017-06-08,125000,-0.005584378
2017-06-09,126000,0.00796817
2017-06-12,126000,0
2017-06-13,124300,-0.013583908
2017-06-14,124500,0.001607717
2017-06-15,126900,0.019093659
2017-06-16,127800,0.007067167
2017-06-19,129800,0.015528262
2017-06-20,134500,0.035569395
2017-06-21,138500,0.029306127
2017-06-22,138800,0.002163722
2017-06-23,137000,-0.013053122
2017-06-26,135900,-0.008061605
2017-06-27,133600,-0.01706906
2017-06-28,135400,0.013383099
2017-06-29,137500,0.015390557
2017-06-30,137700,0.001453489
2017-07-03,138000,0.002176279
2017-07-04,134600,-0.024946268
2017-07-05,135500,0.006664223
2017-07-06,135900,0.002947681
2017-07-07,135700,-0.001472754
2017-07-10,135000,-0.005171788
2017-07-11,135000,0
2017-07-12,136000,0.007380107
2017-07-13,143900,0.056463728
2017-07-14,145500,0.011057473
2017-07-17,145000,-0.003442344
2017-07-18,145100,0.000689417
2017-07-19,149000,0.026523146
2017-07-20,148000,-0.006734032
2017-07-21,137700,-0.072134868
2017-07-24,128100,-0.072266197
2017-07-25,122500,-0.044700179
2017-07-26,123400,0.007320081
2017-07-27,122000,-0.011410067
2017-07-28,122700,0.005721307
2017-07-31,125000,0.018571386
2017-08-01,121100,-0.031697087
2017-08-02,120000,-0.009124908
2017-08-03,118000,-0.016807118
2017-08-04,116700,-0.011078085
2017-08-07,120000,0.027885203
2017-08-08,120900,0.007472015
2017-08-09,118900,-0.016680954
2017-08-10,119500,0.005033568
2017-08-11,119700,0.001672241
2017-08-14,121600,0.015748357
2017-08-15,122900,0.010634047
2017-08-16,123000,0.000813339
2017-08-17,122000,-0.008163311
2017-08-18,121500,-0.004106782
2017-08-21,121500,0
2017-08-22,121500,0
2017-08-23,120000,-0.01242252
2017-08-24,119600,-0.003338901
2017-08-25,117700,-0.016013827
2017-08-28,116500,-0.010247741
2017-08-29,115000,-0.012959145
2017-08-30,117000,0.017241806
2017-08-31,115100,-0.016372619
2017-09-01,117000,0.016372619
2017-09-05,116800,-0.001710864
2017-09-06,115900,-0.00773532
2017-09-07,119000,0.026395743
2017-09-08,120300,0.01086513
2017-09-11,119300,-0.008347294
2017-09-12,118000,-0.010956705
2017-09-13,119900,0.015973438
2017-09-14,117000,-0.024484127
2017-09-15,119000,0.016949558
2017-09-18,118500,-0.004210533
2017-09-19,125000,0.053400777
2017-09-20,126900,0.015085637
2017-09-21,126000,-0.007117468
2017-09-22,124000,-0.016000341
2017-09-25,124900,0.007231852
2017-09-26,122000,-0.023492372
2017-09-27,122500,0.004089985
2017-09-28,122000,-0.004089985
2017-09-29,123100,0.008975988
2017-10-02,123900,0.006477755
2017-10-03,123000,-0.007290433
2017-10-04,123400,0.003246756
2017-10-05,123500,0.000810045
2017-10-06,122000,-0.012220111
2017-10-09,126000,0.032260862
2017-10-10,125000,-0.00796817
2017-10-11,124500,-0.004008021
2017-10-12,121000,-0.02851517
2017-10-13,123700,0.022068734
2017-10-16,122400,-0.010564909
2017-10-17,122900,0.004076646
2017-10-18,125000,0.016942721
2017-10-19,125400,0.003194891
2017-10-20,127000,0.012678458
2017-10-23,134000,0.053652713
2017-10-24,134100,0.00074599
2017-10-25,135500,0.01038585
2017-10-26,138000,0.018282045
2017-10-27,135100,-0.02123844
2017-10-30,136000,0.006639641
2017-10-31,135100,-0.006639641
2017-11-01,136000,0.006639641
2017-11-02,137000,0.00732604
2017-11-03,136000,-0.00732604
2017-11-06,141000,0.036105005
2017-11-07,141000,0
2017-11-08,139000,-0.014285957
2017-11-09,139500,0.003590668
2017-11-10,139500,0
2017-11-13,141000,0.010695289
2017-11-14,138000,-0.021506205
2017-11-15,138400,0.002894358
2017-11-16,139300,0.006481838
2017-11-17,139500,0.00143472
2017-11-20,139500,0
2017-11-21,140000,0.003577821
2017-11-22,143000,0.021202208
2017-11-23,143000,0
2017-11-24,140000,-0.021202208
2017-11-27,141000,0.007117468
2017-11-28,140800,-0.001419447
2017-11-29,140000,-0.005698021
2017-11-30,140800,0.005698021
2017-12-01,140000,-0.005698021
2017-12-04,135800,-0.030459207
2017-12-05,136000,0.001471671
2017-12-06,138000,0.014598799
2017-12-07,138000,0
2017-12-08,138700,0.005059642
2017-12-11,138000,-0.005059642
2017-12-12,137500,-0.003629768
2017-12-13,139900,0.017303965
2017-12-14,139500,-0.00286328
2017-12-15,139100,-0.002871502
2017-12-18,139800,0.005019731
2017-12-19,139800,0
2017-12-20,136000,-0.027557944
2017-12-21,137700,0.01242252
2017-12-22,137500,-0.001453489
2017-12-25,132000,-0.040821995
2017-12-26,132500,0.003780723
2017-12-27,133000,0.003766483
2017-12-28,133000,0
2017-12-29,133000,0
2018-01-02,134000,0.007490672
2018-01-03,133900,-0.000746547
2018-01-04,132400,-0.011265609
2018-01-05,130200,-0.016755914
2018-01-08,133000,0.021277398
2018-01-09,133000,0
2018-01-10,133000,0
2018-01-11,133000,0
2018-01-12,134200,0.008982096
2018-01-15,139000,0.035142709
2018-01-16,138900,-0.000719683
2018-01-17,137000,-0.013773324
2018-01-18,138000,0.007272759
2018-01-19,140100,0.015102768
2018-01-22,139000,-0.00788252
2018-01-25,148700,0.06745692
2018-01-26,149400,0.004696419
2018-01-29,149500,0.00066912
2018-01-30,149000,-0.003350087
2018-01-31,147500,-0.01011813
2018-02-01,146500,-0.006802747
